Equipment Split,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Source Airport ID,Source Name,Source City,Source Country,Source Latitude,Source Longitude,Source Altitude,Source Tz database time zone,Airline ID-1,Name,Alias,Callsign,Country,Destination Airport ID,Destination Name,Destination City,Destination Country,IATA,Destination Latitude,Destination Longitude,Destination Altitude,Destination Tz database time zone,Aircraft,IATA code,ICAO code
320,DL,2009,MSP,3858,PIT,3570,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3570,Pittsburgh International Airport,Pittsburgh,United States,PIT,40.49150085,-80.23290253,1203,America/New_York,Airbus A320,320,A320
320,DL,2009,ATL,3682,IAH,3550,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,1026,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3550,George Bush Intercontinental Houston Airport,Houston,United States,IAH,29.984399796,-95.341400146,97,America/Chicago,Airbus A320,320,A320
320,DL,2009,CUN,1852,SLC,3536,1852,Cancún International Airport,Cancun,Mexico,21.036500931,-86.877098084,22,America/Cancun,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,OAK,3453,SLC,3536,3453,Metropolitan Oakland International Airport,Oakland,United States,37.721298,-122.221001,9,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,PHX,3462,SLC,3536,3462,Phoenix Sky Harbor International Airport,Phoenix,United States,33.434299469,-112.012001038,1135,America/Phoenix,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,GEG,3467,SLC,3536,3467,Spokane International Airport,Spokane,United States,47.619899750,-117.533996582,2376,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,SFO,3469,SLC,3536,3469,San Francisco International Airport,San Francisco,United States,37.618999481,-122.375,13,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,MEM,3473,SLC,3536,3473,Memphis International Airport,Memphis,United States,35.042400360,-89.976699829,341,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,LAX,3484,SLC,3536,3484,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,125,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,CVG,3488,SLC,3536,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.048801422,-84.667800903,896,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,EWR,3494,SLC,3536,3494,Newark Liberty International Airport,Newark,United States,40.692501068,-74.168701172,18,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,BOI,3495,SLC,3536,3495,Boise Air Terminal/Gowen Field,Boise,United States,43.5644,-116.223,2871,America/Denver,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,SEA,3577,SLC,3536,3577,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,433,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,IND,3585,SLC,3536,3585,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,797,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,SAT,3621,SLC,3536,3621,San Antonio International Airport,San Antonio,United States,29.533700943,-98.469802856,809,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,DTW,3645,SLC,3536,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,DFW,3670,SLC,3536,3670,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,STL,3678,SLC,3536,3678,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,618,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,ATL,3682,SLC,3536,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,1026,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,PDX,3720,SLC,3536,3720,Portland International Airport,Portland,United States,45.58869934,-122.5979996,31,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,SAN,3731,SLC,3536,3731,San Diego International Airport,San Diego,United States,32.733600616,-117.190002441,17,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,DEN,3751,SLC,3536,3751,Denver International Airport,Denver,United States,39.861698151,-104.672996521,5431,America/Denver,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,PHL,3752,SLC,3536,3752,Philadelphia International Airport,Philadelphia,United States,39.871898651,-75.241096497,36,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,SMF,3817,SLC,3536,3817,Sacramento International Airport,Sacramento,United States,38.695400238,-121.591003418,27,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,BWI,3849,SLC,3536,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,146,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,MSP,3858,SLC,3536,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,MSY,3861,SLC,3536,3861,Louis Armstrong New Orleans International Airport,New Orleans,United States,29.993400574,-90.258003235,4,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,CLT,3876,SLC,3536,3876,Charlotte Douglas International Airport,Charlotte,United States,35.214000702,-80.943099976,748,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,LAS,3877,SLC,3536,3877,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,2181,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788398743,-111.977996826,4227,America/Denver,Airbus A320,320,A320
320,DL,2009,ATL,3682,DCA,3520,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,1026,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3520,Ronald Reagan Washington National Airport,Washington,United States,DCA,38.8521,-77.037697,15,America/New_York,Airbus A320,320,A320
320,DL,2009,SLC,3536,BOI,3495,3536,Salt Lake City International Airport,Salt Lake City,United States,40.788398743,-111.977996826,4227,America/Denver,2009,Delta Air Lines,\N,DELTA,United States,3495,Boise Air Terminal/Gowen Field,Boise,United States,BOI,43.5644,-116.223,2871,America/Denver,Airbus A320,320,A320
320,DL,2009,MSP,3858,BOI,3495,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3495,Boise Air Terminal/Gowen Field,Boise,United States,BOI,43.5644,-116.223,2871,America/Denver,Airbus A320,320,A320
320,DL,2009,SLC,3536,EWR,3494,3536,Salt Lake City International Airport,Salt Lake City,United States,40.788398743,-111.977996826,4227,America/Denver,2009,Delta Air Lines,\N,DELTA,United States,3494,Newark Liberty International Airport,Newark,United States,EWR,40.692501068,-74.168701172,18,America/New_York,Airbus A320,320,A320
320,DL,2009,DTW,3645,EWR,3494,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3494,Newark Liberty International Airport,Newark,United States,EWR,40.692501068,-74.168701172,18,America/New_York,Airbus A320,320,A320
320,DL,2009,PUJ,1760,CVG,3488,1760,Punta Cana International Airport,Punta Cana,Dominican Republic,18.567399979,-68.363403320,47,America/Santo_Domingo,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Airbus A320,320,A320
320,DL,2009,SFO,3469,CVG,3488,3469,San Francisco International Airport,San Francisco,United States,37.618999481,-122.375,13,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Airbus A320,320,A320
320,DL,2009,LAX,3484,CVG,3488,3484,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,125,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Airbus A320,320,A320
320,DL,2009,SLC,3536,CVG,3488,3536,Salt Lake City International Airport,Salt Lake City,United States,40.788398743,-111.977996826,4227,America/Denver,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Airbus A320,320,A320
320,DL,2009,ATL,3682,CVG,3488,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,1026,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Airbus A320,320,A320
320,DL,2009,MCO,3878,CVG,3488,3878,Orlando International Airport,Orlando,United States,28.429399490,-81.308998108,96,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Airbus A320,320,A320
320,DL,2009,PVR,1836,LAX,3484,1836,Licenciado Gustavo Díaz Ordaz International Airport,Puerto Vallarta,Mexico,20.680099487,-105.253997803,23,America/Mexico_City,2009,Delta Air Lines,\N,DELTA,United States,3484,Los Angeles International Airport,Los Angeles,United States,LAX,33.94250107,-118.4079971,125,America/Los_Angeles,Airbus A320,320,A320
320,DL,2009,CUN,1852,LAX,3484,1852,Cancún International Airport,Cancun,Mexico,21.036500931,-86.877098084,22,America/Cancun,2009,Delta Air Lines,\N,DELTA,United States,3484,Los Angeles International Airport,Los Angeles,United States,LAX,33.94250107,-118.4079971,125,America/Los_Angeles,Airbus A320,320,A320
320,DL,2009,BZE,1957,LAX,3484,1957,Philip S. W. Goldson International Airport,Belize City,Belize,17.539100647,-88.308197021,15,America/Belize,2009,Delta Air Lines,\N,DELTA,United States,3484,Los Angeles International Airport,Los Angeles,United States,LAX,33.94250107,-118.4079971,125,America/Los_Angeles,Airbus A320,320,A320
320,DL,2009,MEM,3473,LAX,3484,3473,Memphis International Airport,Memphis,United States,35.042400360,-89.976699829,341,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3484,Los Angeles International Airport,Los Angeles,United States,LAX,33.94250107,-118.4079971,125,America/Los_Angeles,Airbus A320,320,A320
320,DL,2009,CVG,3488,LAX,3484,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.048801422,-84.667800903,896,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3484,Los Angeles International Airport,Los Angeles,United States,LAX,33.94250107,-118.4079971,125,America/Los_Angeles,Airbus A320,320,A320
320,DL,2009,SLC,3536,LAX,3484,3536,Salt Lake City International Airport,Salt Lake City,United States,40.788398743,-111.977996826,4227,America/Denver,2009,Delta Air Lines,\N,DELTA,United States,3484,Los Angeles International Airport,Los Angeles,United States,LAX,33.94250107,-118.4079971,125,America/Los_Angeles,Airbus A320,320,A320
320,DL,2009,IND,3585,LAX,3484,3585,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,797,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3484,Los Angeles International Airport,Los Angeles,United States,LAX,33.94250107,-118.4079971,125,America/Los_Angeles,Airbus A320,320,A320
320,DL,2009,TPA,3646,LAX,3484,3646,Tampa International Airport,Tampa,United States,27.975500107,-82.533203125,26,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3484,Los Angeles International Airport,Los Angeles,United States,LAX,33.94250107,-118.4079971,125,America/Los_Angeles,Airbus A320,320,A320
